ID	Cruise	Transect	kmref	Midpointlat	Midpointlong	Oceancategory	Oceancatnom	location	Winter	Month	Year	Distancetoshore	Distshore_nominal	Depth	Depth_nominal	Exp_bio	Exp_nominal	Slope	Disteelgrass	Eelgrass_nominal	Distkelps	Kelps_nominal	Bc_class	Esi	Substrate	Substrate_nominal	Monthlyavesst	Monthlyavetempmidsound	Comu
356	Herringnov07	58	run11070758	60.14756	-147.8951471	Openwater	1	knightislandpassage	2	11	2007	1844	2	-272	1	Sp	2	0	1836	2	7234	2	6	6b	Rockandsediment	2	6.6	7.7	0.0
363	Herringnov07	58	run11070759	60.13910709	-147.8873528	Openwater	1	knightislandpassage	2	11	2007	1457	2	-270	1	Sp	2	2	1431	2	8102	2	4	8a	Rock	1	6.6	7.7	0.0
138	Herringnov07	58	run1107076	60.591952	-147.7967111	Openwater	1	knightislandpassage	2	11	2007	7803	3	-381	1	Sp	1	6	9120	3	40291	3	3	8a	Rock	1	6.4	7.7	0.0
539	Herringnov07	58	run11070760	60.13088519	-147.8807449	Openwater	1	knightislandpassage	2	11	2007	1252	2	-189	1	Sp	2	7	1235	2	7329	2	7	1c	Rockandsediment	2	6.6	7.7	0.0
594	Herringnov07	58	run11070761	60.1221046	-147.8757126	Openwater	1	knightislandpassage	2	11	2007	624	1	-175	1	Sp	2	10	714	1	6322	2	4	1c	Rock	1	6.6	7.7	0.0
1004	Herringnov07	58	run11070762	60.1134338	-147.8748902	Openwater	1	knightislandpassage	2	11	2007	626	1	-104	2	Sp	2	9	673	1	5438	2	9	6b	Rockandsediment	2	6.6	7.7	0.0
1019	Herringnov07	58	run11070763	60.10455673	-147.8785207	Openwater	1	knightislandpassage	2	11	2007	488	1	-102	2	Sp	2	6	1381	2	4710	2	8	6b	Rockandsediment	2	6.6	7.7	0.0
677	Herringnov07	58	run11070764	60.09700969	-147.8889524	Openwater	1	northlatouchepassage	2	11	2007	393	1	-154	1	Sp	2	4	814	1	4483	2	21	6b	Sediment	3	6.6	7.7	0.0
963	Herringnov07	58	run11070765	60.090919	-147.9005314	Openwater	1	northlatouchepassage	2	11	2007	460	1	-109	2	Sp	2	7	460	1	4617	2	21	6b	Sediment	3	6.6	7.7	0.0
532	Herringnov07	58	run11070766	60.08453182	-147.9129708	Openwater	1	northlatouchepassage	2	11	2007	676	1	-190	1	Sp	2	3	614	1	4964	2	12	9a	Rockandsediment	2	6.6	7.7	0.0
847	Herringnov07	58	run11070767	60.07808092	-147.9259069	Openwater	1	northlatouchepassage	2	11	2007	542	1	-124	2	Sp	2	3	568	1	4350	2	12	9a	Rockandsediment	2	6.5	7.7	0.0
540	Herringnov07	58	run11070768	60.0716284	-147.9386765	Openwater	1	northlatouchepassage	2	11	2007	771	1	-189	1	Sp	2	5	756	1	3341	2	14	5	Rockandsediment	2	6.5	7.7	0.0
812	Herringnov07	58	run11070769	60.06517027	-147.951276	Openwater	1	northlatouchepassage	2	11	2007	877	1	-128	2	Sp	2	5	843	1	2340	1	13	5	Rockandsediment	2	6.5	7.7	0.0
131	Herringnov07	58	run1107077	60.582955	-147.7961334	Openwater	1	knightislandpassage	2	11	2007	8336	3	-385	1	Sp	1	3	9060	3	39367	3	9	6b	Rockandsediment	2	6.5	7.7	0.0
707	Herringnov07	58	run11070770	60.0590347	-147.964546	Openwater	1	northlatouchepassage	2	11	2007	653	1	-147	2	Sp	2	6	640	1	1336	1	24	5	Sediment	3	6.5	7.7	0.0
1374	Herringnov07	58	run11070771	60.05638073	-147.981134	Mouthofbay	2	sawmill	2	11	2007	452	1	-68	3	Sp	2	5	476	1	524	1	4	8d	Rock	1	6.5	7.7	3.3
1410	Herringnov07	58	run11070772	60.0587093	-147.9935059	Mouthofbay	2	sawmill	2	11	2007	292	1	-66	3	Sp	2	1	371	1	875	1	14	8a	Rockandsediment	2	6.5	7.7	0.0
143	Herringnov07	58	run1107078	60.57408293	-147.7965894	Openwater	1	knightislandpassage	2	11	2007	7838	3	-377	1	Sp	1	11	8601	3	38484	3	9	6b	Rockandsediment	2	6.5	7.7	0.0
27	Herringnov07	58	run1107079	60.5648587	-147.7975022	Openwater	1	knightislandpassage	2	11	2007	7440	3	-534	1	Sp	1	14	8177	3	37582	3	9	6b	Rockandsediment	2	6.5	7.7	0.0
1488	Herringnov07	59	tran1108071	60.04316556	-148.0153056	Mouthofpassage	2	sawmill	2	11	2007	374	1	-57	3	Sp	2	2	529	1	792	1	3	8a	Rock	1	6.6	7.7	0.0
237	Herringnov07	59	tran1108072	60.04208843	-147.9978028	Mouthofpassage	2	sawmill	2	11	2007	317	1	-61	3	Sp	2	2	534	1	337	1	4	8d	Rock	1	6.5	7.7	0.0
150	Herringnov07	59	tran11080722	60.17231525	-147.9449196	Openwater	1	southknightisland	2	11	2007	1984	2	-326	1	Sp	2	3	2730	2	3606	2	3	1a	Rock	1	6.4	7.7	0.0
181	Herringnov07	59	tran11080723	60.178172	-147.9587526	Openwater	1	southknightisland	2	11	2007	2105	3	-373	1	Sp	2	3	2915	2	2742	1	4	1a	Rock	1	6.4	7.7	0.0
527	Herringnov07	59	tran11080724	60.18380258	-147.9720587	Openwater	1	southknightisland	2	11	2007	1758	2	-364	1	Sp	2	11	2031	2	2041	1	13	5	Rockandsediment	2	6.4	7.7	0.0
559	Herringnov07	59	tran11080725	60.18994492	-147.9873059	Openwater	1	southknightisland	2	11	2007	1008	2	-191	1	Sp	2	14	1184	2	1597	1	3	1a	Rock	1	6.4	7.7	0.0
417	Herringnov07	59	tran11080726	60.19494392	-148.0020243	Openwater	1	southknightisland	2	11	2007	650	1	-185	1	Sp	2	9	870	1	1684	1	3	1a	Rock	1	6.1	7.7	0.0
132	Herringnov07	59	tran11080727	60.19954164	-148.0162409	Openwater	1	southknightisland	2	11	2007	968	1	-244	1	Sp	2	3	1342	2	2195	1	9	1a	Rockandsediment	2	6.1	7.7	0.0
111	Herringnov07	59	tran11080728	60.20462977	-148.0313968	Openwater	1	southknightisland	2	11	2007	890	1	-385	1	Sp	2	10	961	1	2998	1	3	8a	Rock	1	6.1	7.7	0.0
872	Herringnov07	59	tran11080729	60.20949	-148.0454075	Openwater	1	southknightisland	2	11	2007	905	1	-404	1	Sp	2	14	905	1	3845	2	3	8a	Rock	1	6.1	7.7	0.0
169	Herringnov07	59	tran1108073	60.04112287	-147.9868815	Mouthofpassage	2	sawmill	2	11	2007	599	1	-120	2	Sp	2	2	762	1	724	1	8	6b	Rockandsediment	2	6.6	7.7	0.0
80	Herringnov07	59	tran11080730	60.21494514	-148.0614418	Openwater	1	southknightisland	2	11	2007	1304	2	-367	1	Sp	2	10	1314	2	4850	2	13	5	Rockandsediment	2	6.1	7.7	0.0
246	Herringnov07	59	tran11080731	60.219997	-148.0759628	Openwater	1	southknightisland	2	11	2007	710	1	-429	1	Sp	2	17	802	1	5792	2	25	5	Sediment	3	6.1	7.7	0.0
486	Herringnov07	59	tran11080732	60.22505391	-148.0909645	Openwater	1	southknightisland	2	11	2007	568	1	-321	1	Sp	2	13	615	1	6764	2	3	8d	Rock	1	6.1	7.7	0.0
164	Herringnov07	59	tran11080733	60.23007018	-148.1063608	Openwater	1	southknightisland	2	11	2007	714	1	-209	1	Sp	2	19	842	1	7756	2	25	5	Sediment	3	6.1	7.7	0.0
290	Herringnov07	59	tran11080734	60.23554933	-148.1221955	Openwater	1	southknightisland	2	11	2007	128	1	-368	1	Sp	2	12	272	1	8807	2	25	5	Sediment	3	6.1	7.7	0.0
384	Herringnov07	59	tran11080735	60.2403137	-148.135389	Mouthofbay	2	whalebay	2	11	2007	24	1	-301	1	Sp	2	4	32	1	9702	2	3	8d	Rock	1	5.7	7.7	0.0
241	Herringnov07	59	tran11080736	60.24003586	-148.1499241	Mouthofbay	2	whalebay	2	11	2007	417	1	-260	1	Sp	2	8	582	1	10280	3	4	8d	Rock	1	5.7	7.7	0.0
287	Herringnov07	59	tran11080737	60.23875467	-148.1641048	Mouthofbay	2	whalebay	2	11	2007	1001	2	-324	1	Sp	2	4	1204	2	10803	3	4	8d	Rock	1	5.7	7.7	0.0
1165	Herringnov07	59	tran11080738	60.230244	-148.1663805	Mouthofbay	2	whalebay	2	11	2007	1060	2	-304	1	Sp	2	11	1046	2	10366	3	25	5	Sediment	3	5.7	7.7	0.0
782	Herringnov07	59	tran11080739	60.2211759	-148.1695955	Insidebay	3	whalebay	2	11	2007	1040	2	-85	3	Sp	2	6	1060	2	10019	3	4	8d	Rock	1	6.1	7.7	0.0
978	Herringnov07	59	tran1108074	60.04913714	-147.9700601	Openwater	1	sawmill	2	11	2007	732	1	-132	2	Sp	2	2	1445	2	747	1	3	8d	Rock	1	6.5	7.7	0.0
1252	Herringnov07	59	tran11080740	60.21251127	-148.1727005	Insidebay	3	whalebay	2	11	2007	680	1	-107	2	P	3	3	1005	2	9779	2	25	5	Sediment	3	6.1	7.7	0.0
1084	Herringnov07	59	tran11080741	60.2037804	-148.1757598	Insidebay	3	whalebay	2	11	2007	509	1	-77	3	P	3	2	526	1	8884	2	25	5	Sediment	3	6.1	7.7	0.0
1177	Herringnov07	59	tran11080742	60.19416757	-148.1797116	Insidebay	3	whalebay	2	11	2007	699	1	-94	3	P	3	2	727	1	7792	2	25	5	Sediment	3	6.1	7.7	0.0
1633	Herringnov07	59	tran11080743	60.18607708	-148.1834337	Insidebay	3	whalebay	2	11	2007	586	1	-84	3	P	3	2	610	1	6867	2	9	8d	Rockandsediment	2	6.1	7.7	0.0
2136	Herringnov07	59	tran11080744	60.1791666	-148.1862428	Insidebay	3	whalebay	2	11	2007	536	1	-50	4	P	3	3	526	1	6083	2	14	5	Rockandsediment	2	6.1	7.7	0.0
1893	Herringnov07	60	transit1	60.2278456	-147.2649803	Mouthofbay	2	portchalmers	2	11	2007	396	1	-14	4	Sp	2	0	531	1	13354	3	24	9a	Sediment	3	6.6	7.7	0.0
1138	Herringnov07	60	transit10	60.28422856	-147.2654171	Openwater	1	greenisland	2	11	2007	1978	2	-36	4	Sp	2	2	2237	2	12996	3	12	5	Rockandsediment	2	6.6	7.7	0.0
1207	Herringnov07	60	transit11	60.29382267	-147.264075	Openwater	1	greenisland	2	11	2007	1838	2	-88	3	Sp	2	3	2124	2	12546	3	12	5	Rockandsediment	2	6.6	7.7	0.0
1011	Herringnov07	60	transit12	60.30275146	-147.2627704	Openwater	1	greenisland	2	11	2007	2178	3	-82	3	Sp	2	3	2419	2	11887	3	12	5	Rockandsediment	2	6.6	7.7	0.0
1506	Herringnov07	60	transit13	60.31135985	-147.2616555	Openwater	1	greenisland	2	11	2007	2427	3	-103	2	Sp	2	4	2791	2	11306	3	8	8d	Rockandsediment	2	6.6	7.7	0.0
1567	Herringnov07	60	transit14	60.32033583	-147.2605349	Openwater	1	northmontagueisland	2	11	2007	2740	3	-59	3	Sp	2	4	2782	2	10760	3	8	8d	Rockandsediment	2	6.6	7.7	0.0
1635	Herringnov07	60	transit15	60.32858982	-147.2540893	Openwater	1	northmontagueisland	2	11	2007	2017	3	-54	3	Sp	2	3	2107	2	10044	3	12	5	Rockandsediment	2	6.6	7.7	0.0
965	Herringnov07	60	transit16	60.33668836	-147.2450894	Openwater	1	northmontagueisland	2	11	2007	1458	2	-50	4	Sp	2	4	1528	2	9192	2	12	5	Rockandsediment	2	6.8	7.7	13.3
1678	Herringnov07	60	transit17	60.3436125	-147.2358118	Openwater	1	northmontagueisland	2	11	2007	1351	2	-109	2	Se	1	3	1416	2	8360	2	7	6b	Rockandsediment	2	6.8	7.7	3.3
1043	Herringnov07	60	transit18	60.350551	-147.2226445	Openwater	1	northmontagueisland	2	11	2007	840	1	-48	4	Se	1	5	1363	2	7356	2	7	6b	Rockandsediment	2	6.8	7.7	16.7
2101	Herringnov07	60	transit19	60.35657494	-147.2092616	Openwater	1	northmontagueisland	2	11	2007	882	1	-99	3	Se	1	3	1790	2	6401	2	7	6b	Rockandsediment	2	6.8	7.7	0.0
1417	Herringnov07	60	transit2	60.23531778	-147.2529157	Mouthofbay	2	portchalmers	2	11	2007	378	1	-19	4	Sp	2	0	932	1	13790	3	7	6b	Rockandsediment	2	6.6	7.7	0.0
1315	Herringnov07	60	transit20	60.362129	-147.1953953	Openwater	1	northmontagueisland	2	11	2007	1076	2	-66	3	Se	1	5	2515	2	5455	2	7	6b	Rockandsediment	2	6.8	7.7	0.0
1555	Herringnov07	60	transit21	60.36768047	-147.1809656	Openwater	1	northmontagueisland	2	11	2007	1102	2	-73	3	Se	1	4	3387	3	4496	2	12	5	Rockandsediment	2	6.8	7.7	6.7
1785	Herringnov07	60	transit22	60.37322117	-147.1666887	Openwater	1	northmontagueisland	2	11	2007	845	1	-55	3	Se	1	3	3657	3	3574	2	7	6b	Rockandsediment	2	6.8	7.7	0.0
1679	Herringnov07	60	transit23	60.3784128	-147.1526683	Openwater	1	northmontagueisland	2	11	2007	782	1	-42	4	Se	1	3	3526	3	2724	1	7	6b	Rockandsediment	2	6.5	7.7	0.0
1594	Herringnov07	60	transit24	60.38336514	-147.1356309	Openwater	1	northmontagueisland	2	11	2007	774	1	-48	4	Se	1	3	3185	3	1815	1	7	6b	Rockandsediment	2	6.5	7.7	0.0
1282	Herringnov07	60	transit25	60.38651536	-147.1189298	Openwater	1	northmontagueisland	2	11	2007	623	1	-53	3	Se	1	3	2691	2	1116	1	4	1a	Rock	1	6.5	7.7	0.0
1350	Herringnov07	60	transit26	60.38906843	-147.1011624	Openwater	1	northmontagueisland	2	11	2007	935	1	-75	3	Se	1	5	2409	2	1004	1	12	5	Rockandsediment	2	6.5	7.7	10.0
1786	Herringnov07	60	transit27	60.39032653	-147.0842156	Openwater	1	northmontagueisland	2	11	2007	1355	2	-70	3	Se	1	3	2387	2	1356	1	7	2a	Rockandsediment	2	6.5	7.7	0.0
2033	Herringnov07	60	transit28	60.38733893	-147.0683218	Openwater	1	northmontagueisland	2	11	2007	1672	2	-42	4	Se	1	2	2259	2	1660	1	7	2a	Rockandsediment	2	6.8	7.7	6.7
2126	Herringnov07	60	transit29	60.38246969	-147.0525971	Openwater	1	northmontagueisland	2	11	2007	1632	2	-25	4	Se	1	1	2357	2	2066	1	7	6b	Rockandsediment	2	6.8	7.7	0.0
1991	Herringnov07	60	transit3	60.24169848	-147.2397162	Mouthofbay	2	portchalmers	2	11	2007	333	1	-16	4	Sp	2	0	649	1	14374	3	12	5	Rockandsediment	2	6.6	7.7	0.0
1283	Herringnov07	60	transit30	60.37770407	-147.038643	Openwater	1	northmontagueisland	2	11	2007	1848	2	-29	4	Se	1	1	2758	2	2650	1	7	2a	Rockandsediment	2	6.8	7.7	0.0
1518	Herringnov07	60	transit31	60.3714288	-147.0231017	Openwater	1	northmontagueisland	2	11	2007	2502	3	-75	3	Se	1	1	3441	3	3447	2	12	5	Rockandsediment	2	6.8	7.7	6.7
1595	Herringnov07	60	transit32	60.36564553	-147.0094218	Openwater	1	northmontagueisland	2	11	2007	2260	3	-58	3	Se	1	1	3097	3	4206	2	21	6b	Sediment	3	6.8	7.7	0.0
1862	Herringnov07	60	transit33	60.35918221	-146.9973581	Openwater	1	northmontagueisland	2	11	2007	1627	2	-53	3	Se	1	2	2924	2	4940	2	6	2a	Rockandsediment	2	7.1	7.7	6.7
1880	Herringnov07	60	transit34	60.35250729	-146.9882104	Openwater	1	zaikof	2	11	2007	1110	2	-38	4	Se	1	3	2909	2	5261	2	6	2a	Rockandsediment	2	7.1	7.7	6.7
1418	Herringnov07	60	transit35	60.34334042	-146.9838257	Mouthofbay	2	zaikof	2	11	2007	851	1	-37	4	Se	1	2	2859	2	4232	2	6	2a	Rockandsediment	2	7.1	7.7	0.0
1392	Herringnov07	60	transit36	60.33495433	-146.981537	Mouthofbay	2	zaikof	2	11	2007	985	1	-66	3	Se	1	3	3040	3	3349	2	9	2a	Rockandsediment	2	7.1	7.7	0.0
2122	Herringnov07	60	transit37	60.32407406	-146.9796538	Mouthofbay	2	zaikof	2	11	2007	1556	2	-67	3	Se	1	2	2962	2	2317	1	7	6b	Rockandsediment	2	7.6	7.7	0.0
2158	Herringnov07	60	transit4	60.24831458	-147.2333045	Openwater	1	greenisland	2	11	2007	741	1	-17	4	Sp	2	0	731	1	14627	3	24	5	Sediment	3	6.6	7.7	0.0
2130	Herringnov07	60	transit5	60.24953172	-147.2482781	Openwater	1	greenisland	2	11	2007	314	1	-10	4	Sp	2	0	1457	2	13788	3	21	6b	Sediment	3	6.6	7.7	0.0
2049	Herringnov07	60	transit6	60.25001177	-147.2646214	Openwater	1	greenisland	2	11	2007	745	1	-15	4	Sp	2	1	1887	2	12883	3	21	6b	Sediment	3	6.6	7.7	0.0
2013	Herringnov07	60	transit7	60.25719682	-147.2687557	Openwater	1	greenisland	2	11	2007	1483	2	-24	4	Sp	2	1	2599	2	12594	3	21	6b	Sediment	3	6.6	7.7	0.0
1772	Herringnov07	60	transit8	60.26644508	-147.2678211	Openwater	1	greenisland	2	11	2007	2352	3	-27	4	Sp	2	1	2881	2	12641	3	21	6b	Sediment	3	6.6	7.7	0.0
1540	Herringnov07	60	transit9	60.27595029	-147.2665361	Openwater	1	greenisland	2	11	2007	2461	3	-43	4	Sp	2	1	2585	2	12794	3	25	5	Sediment	3	6.6	7.7	0.0
1490	Herringnov07	61	transiticy1	60.262887	-148.2085516	Mouthofbay	2	icybaychenegaglacier	2	11	2007	222	1	-56	3	Sp	2	1	285	1	14402	3	3	8a	Rock	1	5.7	7.7	0.0
2014	Herringnov07	61	transiticy10	60.2474365	-148.3411398	Insidebay	3	icybaychenegaglacier	2	11	2007	224	1	-61	3	Sp	2	7	1471	2	15260	3	3	8a	Rock	1	5.7	7.7	0.0
1269	Herringnov07	61	transiticy12	60.24424333	-148.3087564	Insidebay	3	icybaychenegaglacier	2	11	2007	255	1	-27	4	Sp	2	4	246	1	14182	3	14	5	Rockandsediment	2	5.7	7.7	0.0
699	Herringnov07	61	transiticy13	60.2503516	-148.2988881	Insidebay	3	icybaychenegaglacier	2	11	2007	403	1	-76	3	Sp	2	5	762	1	14627	3	3	8a	Rock	1	5.7	7.7	0.0
862	Herringnov07	61	transiticy14	60.25689307	-148.2864141	Insidebay	3	icybaychenegaglacier	2	11	2007	771	1	-149	2	Sp	2	1	751	1	15117	3	4	8a	Rock	1	5.7	7.7	0.0
688	Herringnov07	61	transiticy15	60.26304167	-148.2742107	Insidebay	3	icybaychenegaglacier	2	11	2007	870	1	-122	2	Sp	2	3	880	1	15616	3	3	8a	Rock	1	5.7	7.7	0.0
1093	Herringnov07	61	transiticy16	60.26957346	-148.260599	Insidebay	3	icybaychenegaglacier	2	11	2007	746	1	-152	1	Sp	2	2	791	1	16187	3	3	8a	Rock	1	5.7	7.7	0.0
669	Herringnov07	61	transiticy17	60.27575046	-148.2469437	Insidebay	3	icybaychenegaglacier	2	11	2007	366	1	-93	3	Sp	2	5	579	1	16764	3	3	8a	Rock	1	5.7	7.7	0.0
787	Herringnov07	61	transiticy18	60.28162447	-148.2338868	Insidebay	3	icybaychenegaglacier	2	11	2007	482	1	-156	1	Sp	2	4	510	1	16828	3	3	8a	Rock	1	5.7	7.7	0.0
839	Herringnov07	61	transiticy19	60.28770458	-148.2204133	Mouthofbay	2	jackpotbay	2	11	2007	576	1	-131	2	Sp	2	4	577	1	16759	3	3	8a	Rock	1	5.7	7.7	0.0
1031	Herringnov07	61	transiticy2	60.26364538	-148.2271587	Mouthofbay	2	icybaychenegaglacier	2	11	2007	541	1	-125	2	Sp	2	3	596	1	15260	3	3	8a	Rock	1	5.7	7.7	0.0
995	Herringnov07	61	transiticy20	60.29516036	-148.2092863	Mouthofbay	2	jackpotbay	2	11	2007	388	1	-101	2	Sp	2	1	448	1	16951	3	3	8a	Rock	1	5.7	7.7	0.0
374	Herringnov07	61	transiticy21	60.30244254	-148.2007293	Mouthofbay	2	jackpotbay	2	11	2007	288	1	-105	2	Sp	2	7	258	1	17275	3	10	8d	Rockandsediment	2	5.7	7.7	0.0
951	Herringnov07	61	transiticy22	60.31029591	-148.1920707	Mouthofbay	2	jackpotbay	2	11	2007	880	1	-264	1	Sp	2	9	866	1	17693	3	9	6b	Rockandsediment	2	5.7	7.7	0.0
666	Herringnov07	61	transiticy23	60.31851167	-148.1847751	Mouthofbay	2	jackpotbay	2	11	2007	355	1	-110	2	Sp	2	6	365	1	18230	3	3	8a	Rock	1	5.7	7.7	0.0
770	Herringnov07	61	transiticy24	60.32635391	-148.1758436	Mouthofbay	2	jackpotbay	2	11	2007	978	1	-157	1	Sp	2	3	987	1	18724	3	3	8a	Rock	1	5.7	7.7	0.0
763	Herringnov07	61	transiticy25	60.33127185	-148.1650096	Mouthofbay	2	jackpotbay	2	11	2007	428	1	-135	2	Sp	2	5	431	1	18920	3	3	8a	Rock	1	5.7	7.7	0.0
1715	Herringnov07	61	transiticy26	60.32434691	-148.1643317	Openwater	1	knightislandsouth	2	11	2007	777	1	-137	2	Sp	2	8	774	1	18220	3	3	8a	Rock	1	5.7	7.7	0.0
934	Herringnov07	61	transiticy27	60.31545273	-148.1620885	Openwater	1	knightislandsouth	2	11	2007	604	1	-46	4	Sp	2	12	605	1	17293	3	3	8a	Rock	1	5.7	7.7	0.0
1716	Herringnov07	61	transiticy28	60.30654492	-148.1584282	Openwater	1	knightislandsouth	2	11	2007	287	1	-112	2	Sp	2	14	321	1	16333	3	8	8d	Rockandsediment	2	5.7	7.7	0.0
901	Herringnov07	61	transiticy29	60.29756055	-148.1549307	Openwater	1	knightislandsouth	2	11	2007	380	1	-46	4	Sp	2	10	380	1	15376	3	3	1a	Rock	1	5.7	7.7	0.0
650	Herringnov07	61	transiticy3	60.26027983	-148.2421746	Insidebay	3	icybaychenegaglacier	2	11	2007	660	1	-116	2	Sp	2	2	799	1	15023	3	13	5	Rockandsediment	2	5.7	7.7	0.0
434	Herringnov07	61	transiticy30	60.28978058	-148.1489233	Openwater	1	knightislandsouth	2	11	2007	416	1	-161	1	Sp	2	11	461	1	14466	3	3	1a	Rock	1	5.7	7.7	0.0
1367	Herringnov07	61	transiticy31	60.28203992	-148.1371854	Openwater	1	knightislandsouth	2	11	2007	617	1	-238	1	Sp	2	9	617	1	13390	3	3	8a	Rock	1	5.7	7.7	0.0
494	Herringnov07	61	transiticy32	60.27572518	-148.1255995	Openwater	1	knightislandsouth	2	11	2007	308	1	-69	3	Sp	2	13	392	1	12455	3	3	1a	Rock	1	5.7	7.7	0.0
984	Herringnov07	61	transiticy33	60.2711274	-148.1102219	Openwater	1	knightislandsouth	2	11	2007	713	1	-207	1	Sp	2	9	885	1	11584	3	3	1a	Rock	1	5.7	7.7	0.0
689	Herringnov07	61	transiticy34	60.26695082	-148.0939997	Openwater	1	knightislandsouth	2	11	2007	694	1	-106	2	Sp	2	7	767	1	10756	3	3	1a	Rock	1	5.7	7.7	0.0
53	Herringnov07	61	transiticy35	60.26293317	-148.0791448	Openwater	1	knightislandsouth	2	11	2007	773	1	-151	1	Sp	2	11	1047	2	10007	3	3	1a	Rock	1	5.6	7.7	0.0
48	Herringnov07	61	transiticy36	60.25839018	-148.0623904	Openwater	1	knightislandsouth	2	11	2007	1673	2	-464	1	Sp	2	7	1836	2	9203	2	3	1a	Rock	1	5.6	7.7	0.0
238	Herringnov07	61	transiticy37	60.2542465	-148.0464874	Openwater	1	knightislandsouth	2	11	2007	2259	3	-471	1	Sp	2	1	2325	2	8509	2	0	na	Rock	1	5.6	7.7	0.0
1037	Herringnov07	61	transiticy38	60.2495615	-148.031587	Openwater	1	knightislandsouth	2	11	2007	1545	2	-326	1	Sp	2	8	1964	2	7829	2	3	1a	Rock	1	6.1	7.7	0.0
1336	Herringnov07	61	transiticy39	60.24435908	-148.0162448	Openwater	1	knightislandsouth	2	11	2007	521	1	-100	2	Sp	2	9	1112	2	7159	2	3	1a	Rock	1	6.1	7.7	0.0
1636	Herringnov07	61	transiticy4	60.25582941	-148.2589577	Insidebay	3	icybaychenegaglacier	2	11	2007	482	1	-71	3	Sp	2	5	1701	2	14663	3	4	8a	Rock	1	5.7	7.7	0.0
24	Herringnov07	61	transiticy40	60.2387658	-148.0019532	Openwater	1	knightislandsouth	2	11	2007	332	1	-50	4	Sp	2	24	760	1	6534	2	3	1a	Rock	1	6.1	7.7	0.0
28	Herringnov07	61	transiticy41	60.23234764	-147.9886932	Openwater	1	knightislandsouth	2	11	2007	1098	2	-554	1	Sp	2	1	1317	2	5914	2	3	1a	Rock	1	6.4	7.7	0.0
368	Herringnov07	61	transiticy42	60.22626882	-147.9763475	Openwater	1	knightislandsouth	2	11	2007	1390	2	-534	1	Sp	2	8	1363	2	5437	2	12	5	Rockandsediment	2	6.4	7.7	0.0
97	Herringnov07	61	transiticy43	60.21968082	-147.9623414	Openwater	1	knightislandsouth	2	11	2007	1060	2	-268	1	Sp	2	20	1022	2	5094	2	11	5	Rockandsediment	2	6.4	7.7	0.0
69	Herringnov07	61	transiticy44	60.21391562	-147.9486894	Openwater	1	knightislandsouth	2	11	2007	1111	2	-416	1	Sp	2	8	1270	2	5010	2	9	6b	Rockandsediment	2	6.4	7.7	3.3
87	Herringnov07	61	transiticy45	60.20929214	-147.935148	Openwater	1	knightislandsouth	2	11	2007	1517	2	-445	1	Sp	2	2	1638	2	5195	2	14	5	Rockandsediment	2	6.4	7.7	0.0
99	Herringnov07	61	transiticy46	60.20391809	-147.9189191	Openwater	1	knightislandsouth	2	11	2007	2162	3	-425	1	Sp	2	0	2162	2	5615	2	14	5	Rockandsediment	2	6.4	7.7	0.0
134	Herringnov07	61	transiticy47	60.19896282	-147.9044412	Openwater	1	knightislandsouth	2	11	2007	2498	3	-415	1	Sp	2	1	2484	2	6122	2	11	5	Rockandsediment	2	6.4	7.7	0.0
129	Herringnov07	61	transiticy48	60.193543	-147.8895527	Openwater	1	knightislandsouth	2	11	2007	2467	3	-383	1	Sp	2	1	2645	2	6743	2	11	5	Rockandsediment	2	6.4	7.7	0.0
692	Herringnov07	61	transiticy49	60.1886135	-147.8763848	Openwater	1	knightislandsouth	2	11	2007	1858	2	-387	1	Sp	2	3	1972	2	7366	2	11	5	Rockandsediment	2	6.4	7.7	0.0
151	Herringnov07	61	transiticy5	60.253824	-148.2749881	Insidebay	3	icybaychenegaglacier	2	11	2007	566	1	-150	2	Sp	2	1	1470	2	14626	3	3	8a	Rock	1	5.7	7.7	0.0
155	Herringnov07	61	transiticy50	60.182929	-147.8616135	Openwater	1	knightislandsouth	2	11	2007	1461	2	-373	1	Sp	2	4	1465	2	8130	2	12	5	Rockandsediment	2	6.4	7.7	0.0
211	Herringnov07	61	transiticy51	60.17729758	-147.8459333	Openwater	1	knightislandsouth	2	11	2007	1226	2	-372	1	Sp	2	5	1323	2	8999	2	11	5	Rockandsediment	2	6.6	7.7	0.0
404	Herringnov07	61	transiticy52	60.17200014	-147.8310556	Openwater	1	knightislandsouth	2	11	2007	974	1	-338	1	Sp	2	14	995	1	9861	2	11	5	Rockandsediment	2	6.6	7.7	0.0
439	Herringnov07	61	transiticy53	60.1664569	-147.8180679	Openwater	1	knightislandsouth	2	11	2007	1282	2	-251	1	Sp	2	10	1397	2	10649	3	24	5	Sediment	3	6.6	7.7	0.0
581	Herringnov07	61	transiticy54	60.161143	-147.8042175	Openwater	1	knightislandsouth	2	11	2007	802	1	-235	1	Sp	2	11	1595	2	10182	3	12	5	Rockandsediment	2	6.6	7.7	0.0
556	Herringnov07	61	transiticy55	60.15617192	-147.7901064	Openwater	1	knightislandsouth	2	11	2007	563	1	-179	1	Sp	2	10	2063	2	9772	2	24	5	Sediment	3	6.6	7.7	0.0
1863	Herringnov07	61	transiticy56	60.15100111	-147.7743937	Openwater	1	knightislandsouth	2	11	2007	480	1	-186	1	Sp	2	11	2836	2	9448	2	24	5	Sediment	3	6.6	7.7	0.0
