Site	Latitude	Longitude	Ecosystem	Temp	Flux
Meso:4	50.679818	-2.186022	Aquatic	0.417250574	0.034293631
Meso:5	50.679818	-2.186022	Aquatic	0.798320023	-1.403759348
Meso:5	50.679818	-2.186022	Aquatic	0.598576355	2.004300932
Meso:5	50.679818	-2.186022	Aquatic	-0.315719055	0.69352188
Meso:5	50.679818	-2.186022	Aquatic	-1.056170523	-0.313527183
Meso:5	50.679818	-2.186022	Aquatic	-1.499244911	-1.082391827
Meso:5	50.679818	-2.186022	Aquatic	0.207995122	-1.431743921
Meso:5	50.679818	-2.186022	Aquatic	0.102105667	0.50378107
Meso:6	50.679818	-2.186022	Aquatic	0.819601663	-0.497286852
Meso:6	50.679818	-2.186022	Aquatic	1.218324921	1.099976478
Meso:6	50.679818	-2.186022	Aquatic	1.039044109	1.103572782
Meso:6	50.679818	-2.186022	Aquatic	0.475420265	1.142350757
Meso:6	50.679818	-2.186022	Aquatic	0.039270578	-0.315522842
Meso:6	50.679818	-2.186022	Aquatic	-0.778605924	-0.282454911
Meso:6	50.679818	-2.186022	Aquatic	0.603491379	-0.040999723
Meso:7	50.679818	-2.186022	Aquatic	0.328989838	-0.991833486
Meso:7	50.679818	-2.186022	Aquatic	0.79703872	1.888973662
Meso:7	50.679818	-2.186022	Aquatic	0.320411008	0.206417532
Meso:7	50.679818	-2.186022	Aquatic	-0.634874154	-0.096645301
Meso:7	50.679818	-2.186022	Aquatic	-1.233720012	-1.716001738
Meso:7	50.679818	-2.186022	Aquatic	-1.423893877	-1.816297875
Meso:7	50.679818	-2.186022	Aquatic	0.034595732	0.136694161
Meso:8	50.679818	-2.186022	Aquatic	0.968803042	-0.788486392
Meso:8	50.679818	-2.186022	Aquatic	1.571668852	2.016955558
Meso:8	50.679818	-2.186022	Aquatic	1.444391735	1.917993273
Meso:8	50.679818	-2.186022	Aquatic	0.246004341	1.613145827
Meso:8	50.679818	-2.186022	Aquatic	-0.703106136	-1.192393427
Meso:8	50.679818	-2.186022	Aquatic	-0.601258736	-0.788779492
Meso:9	50.679818	-2.186022	Aquatic	0.900293603	0.246390601
Meso:9	50.679818	-2.186022	Aquatic	1.624851844	2.398637782
Meso:9	50.679818	-2.186022	Aquatic	1.617764787	2.485505594
Meso:9	50.679818	-2.186022	Aquatic	-0.052845024	-0.543849039
Meso:9	50.679818	-2.186022	Aquatic	-0.917923543	-0.776691582
Meso:9	50.679818	-2.186022	Aquatic	-0.605292985	-0.082417387
Meso:9	50.679818	-2.186022	Aquatic	0.7078479	-0.60016722
MitoCompost	36.01	140.07	RicePaddy	-0.469678071	-1.268118463
MitoCompost	36.01	140.07	RicePaddy	-0.119153104	-0.719010652
MitoCompost	36.01	140.07	RicePaddy	0.000889718	0.247038551
MitoCompost	36.01	140.07	RicePaddy	0.007560946	0.172884762
MitoCompost	36.01	140.07	RicePaddy	0.052672477	1.284244196
MitoCompost	36.01	140.07	RicePaddy	0.663000864	0.842012612
MitoCompost	36.01	140.07	RicePaddy	1.004643169	1.522597644
MitoCompost	36.01	140.07	RicePaddy	1.182360409	0.34564612
MitoStraw6t	36.01	140.07	RicePaddy	-0.469678071	-1.912633028
MitoStraw6t	36.01	140.07	RicePaddy	-0.119153104	-0.818726631
MitoStraw6t	36.01	140.07	RicePaddy	0.000889718	0.561950569
MitoStraw6t	36.01	140.07	RicePaddy	0.007560946	1.042130526
MitoStraw6t	36.01	140.07	RicePaddy	0.052672477	1.633822493
MitoStraw6t	36.01	140.07	RicePaddy	0.663000864	0.60204891
MitoStraw6t	36.01	140.07	RicePaddy	1.004643169	1.159016445
MitoStraw6t	36.01	140.07	RicePaddy	1.182360409	-0.075554649
MitoStraw9t	36.01	140.07	RicePaddy	-0.469678071	-1.966910741
MitoStraw9t	36.01	140.07	RicePaddy	-0.119153104	-0.614139072
MitoStraw9t	36.01	140.07	RicePaddy	0.000889718	0.618537138
MitoStraw9t	36.01	140.07	RicePaddy	0.007560946	1.035802603
MitoStraw9t	36.01	140.07	RicePaddy	0.052672477	1.384823173
MitoStraw9t	36.01	140.07	RicePaddy	0.663000864	0.829934959
MitoStraw9t	36.01	140.07	RicePaddy	1.004643169	1.283229462
MitoStraw9t	36.01	140.07	RicePaddy	1.182360409	-0.394410435
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-1.865415667	-1.240473006
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-1.572907965	-2.485290568
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-1.324587704	-2.810026377
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-0.977347634	-1.565211811
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-0.741626518	-2.142515227
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-0.635874026	0.166708533
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-0.142281819	1.032668173
NewportNewSwamp-Bank	37.14	-76.3	Wetland	-0.007285559	0.87029748
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.228124113	2.079034321
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.238759005	1.664095725
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.275936554	1.104832756
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.659544916	-0.067821776
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.695943185	-0.21214821
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.815066611	-0.446678993
NewportNewSwamp-Bank	37.14	-76.3	Wetland	0.695943185	1.140910262
NewportNewSwamp-Bank	37.14	-76.3	Wetland	1.142787105	0.419280075
NewportNewSwamp-Bank	37.14	-76.3	Wetland	1.147864423	1.158954697
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-1.871307713	-3.28717047
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-1.572907965	-1.753696872
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-1.324587704	-2.745945399
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-0.977347634	-2.673782228
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-0.730468864	-1.447004274
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-0.630323252	0.934380129
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-0.142281819	1.854464368
NewportNewSwamp-Deep	37.14	-76.3	Wetland	-0.001904518	1.114791109
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.233442267	0.104504879
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.238759005	0.753970002
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.28124198	1.4936474
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.439737419	0.176667147
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.664748779	1.601891063
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.695943185	1.439523593
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.695943185	0.808096092
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.815066611	0.411198569
NewportNewSwamp-Deep	37.14	-76.3	Wetland	0.815066611	0.916339169
NewportNewSwamp-Deep	37.14	-76.3	Wetland	1.11229542	-0.057863729
NewportNewSwamp-Deep	37.14	-76.3	Wetland	1.147864423	0.826133892
NewportNewSwamp-Deep	37.14	-76.3	Wetland	1.147864423	0.988504585
PaloVerde	10.2	-85.2	Wetland	1.885971748	2.005481116
PaloVerde	10.2	-85.2	Wetland	1.438760795	2.417484338
PaloVerde	10.2	-85.2	Wetland	1.644047974	0.844099251
PaloVerde	10.2	-85.2	Wetland	1.707874012	1.888811078
PaloVerde	10.2	-85.2	Wetland	1.762722528	0.8566285
PaloVerde	10.2	-85.2	Wetland	1.152481405	1.174143917
Po_river_oxbow	45.1	10.1	Aquatic	0.719393821	-0.392306591
Po_river_oxbow	45.1	10.1	Aquatic	0.853016783	-0.169163675
Po_river_oxbow	45.1	10.1	Aquatic	0.932756822	0.993984595
Po_river_oxbow	45.1	10.1	Aquatic	1.394772446	2.846371176
Po_river_oxbow	45.1	10.1	Aquatic	1.607316015	3.065584959
Po_river_oxbow	45.1	10.1	Aquatic	1.064940323	2.603424095
Po_river_oxbow	45.1	10.1	Aquatic	1.703158134	3.425403955
Po_river_oxbow	45.1	10.1	Aquatic	1.349385799	3.232031167
Po_river_oxbow	45.1	10.1	Aquatic	0.932756822	2.469892929
Ryan'sBillabongBare	-36.07	146.58	Aquatic	-1.052461971	-0.9941336
Ryan'sBillabongBare	-36.07	146.58	Aquatic	-0.906730393	-0.9941336
Ryan'sBillabongBare	-36.07	146.58	Aquatic	-0.569521571	-1.448013501
Ryan'sBillabongBare	-36.07	146.58	Aquatic	0.059603716	-0.832189041
Ryan'sBillabongBare	-36.07	146.58	Aquatic	0.99988538	0.15724322
Ryan'sBillabongBare	-36.07	146.58	Aquatic	1.261814418	1.923255051
Ryan'sBillabongBare	-36.07	146.58	Aquatic	1.143430043	2.63914256
Ryan'sBillabongBare	-36.07	146.58	Aquatic	1.125708701	2.545980383
Ryan'sBillabongBare	-36.07	146.58	Aquatic	0.731323085	1.394402237
Ryan'sBillabongBare	-36.07	146.58	Aquatic	0.164664362	0.58061044
Ryan'sBillabongBare	-36.07	146.58	Aquatic	-0.537946584	-1.121124089
Ryan'sBillabongBare	-36.07	146.58	Aquatic	-0.480921611	-0.92749922
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	-1.052461971	-1.21831729
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	-0.906730393	-1.21831729
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	-0.569521571	-1.417992862
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	0.059603716	0.61841326
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	0.99988538	0.794073617
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	1.261814418	2.097724274
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	1.143430043	1.945447359
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	1.125708701	0.801709974
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	0.731323085	1.815005957
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	0.164664362	1.332331233
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	-0.537946584	-1.561262042
Ryan'sBillabongEleocharis	-36.07	146.58	Aquatic	-0.480921611	-1.150759139
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	-1.052461971	-1.554655976
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	-0.906730393	-1.554655976
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	-0.569521571	-1.075763399
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	0.059603716	0.785457782
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	0.99988538	0.542350181
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	1.261814418	1.712319036
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	1.143430043	1.222592204
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	1.125708701	1.722198439
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	0.731323085	0.979651152
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	0.164664362	0.037714028
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	-0.537946584	0.682305758
Ryan'sBillabongVallisneria	-36.07	146.58	Aquatic	-0.480921611	-1.019513045
RyugaskiCompost	36.01	140.07	RicePaddy	-0.008147772	-1.140211448
RyugaskiCompost	36.01	140.07	RicePaddy	0.790193349	-0.684102607
RyugaskiCompost	36.01	140.07	RicePaddy	0.442470538	-1.140211448
RyugaskiCompost	36.01	140.07	RicePaddy	1.047015732	0.55266002
RyugaskiCompost	36.01	140.07	RicePaddy	1.086007055	1.768391378
RyugaskiCompost	36.01	140.07	RicePaddy	0.882026467	1.923907453
RyugaskiCompost	36.01	140.07	RicePaddy	0.809421817	1.959354202
RyugaskiCompost	36.01	140.07	RicePaddy	0.618039787	1.736722664
RyugaskiCompost	36.01	140.07	RicePaddy	1.401506549	2.074499873
RyugaskiCompost	36.01	140.07	RicePaddy	1.032505872	2.423450749
RyugaskiCompost	36.01	140.07	RicePaddy	0.807286248	2.522017309
RyugaskiCompost	36.01	140.07	RicePaddy	0.584184244	2.155625418
RyugaskiCompost	36.01	140.07	RicePaddy	1.503268484	2.17680408
RyugaskiCompost	36.01	140.07	RicePaddy	1.372222076	2.964897481
RyugaskiCompost	36.01	140.07	RicePaddy	1.445092063	3.589988182
RyugaskiCompost	36.01	140.07	RicePaddy	1.459943032	0.938418076
RyugaskiCompost	36.01	140.07	RicePaddy	1.22565601	-0.651711111
RyugaskiMineral	36.01	140.07	RicePaddy	-0.008147772	-1.133249144
RyugaskiMineral	36.01	140.07	RicePaddy	0.790193349	-0.657270252
RyugaskiMineral	36.01	140.07	RicePaddy	0.442470538	-0.095832417
RyugaskiMineral	36.01	140.07	RicePaddy	1.047015732	-0.174056391
RyugaskiMineral	36.01	140.07	RicePaddy	1.086007055	0.958953098
RyugaskiMineral	36.01	140.07	RicePaddy	0.882026467	1.29651157
RyugaskiMineral	36.01	140.07	RicePaddy	0.809421817	1.51844812
RyugaskiMineral	36.01	140.07	RicePaddy	0.618039787	1.328561791
RyugaskiMineral	36.01	140.07	RicePaddy	1.401506549	2.324104119
RyugaskiMineral	36.01	140.07	RicePaddy	1.032505872	2.077925872
RyugaskiMineral	36.01	140.07	RicePaddy	0.807286248	2.767338867
RyugaskiMineral	36.01	140.07	RicePaddy	0.584184244	2.277943777
RyugaskiMineral	36.01	140.07	RicePaddy	1.503268484	1.699158073
RyugaskiMineral	36.01	140.07	RicePaddy	1.372222076	3.032140976
RyugaskiMineral	36.01	140.07	RicePaddy	1.445092063	3.390175972
RyugaskiMineral	36.01	140.07	RicePaddy	1.459943032	0.797875127
RyugaskiMineral	36.01	140.07	RicePaddy	1.22565601	-1.126423179
RyugaskiNon-N	36.01	140.07	RicePaddy	-0.008147772	-1.027981516
RyugaskiNon-N	36.01	140.07	RicePaddy	0.790193349	-1.027981516
RyugaskiNon-N	36.01	140.07	RicePaddy	0.442470538	0.080109517
RyugaskiNon-N	36.01	140.07	RicePaddy	1.047015732	1.626868813
RyugaskiNon-N	36.01	140.07	RicePaddy	1.086007055	0.368263176
RyugaskiNon-N	36.01	140.07	RicePaddy	0.882026467	1.428917509
RyugaskiNon-N	36.01	140.07	RicePaddy	0.809421817	1.384354441
RyugaskiNon-N	36.01	140.07	RicePaddy	0.618039787	0.99866184
RyugaskiNon-N	36.01	140.07	RicePaddy	1.401506549	2.134958677
RyugaskiNon-N	36.01	140.07	RicePaddy	1.032505872	1.927523824
RyugaskiNon-N	36.01	140.07	RicePaddy	0.807286248	2.498547062
RyugaskiNon-N	36.01	140.07	RicePaddy	0.584184244	2.105772056
RyugaskiNon-N	36.01	140.07	RicePaddy	1.503268484	1.522356114
RyugaskiNon-N	36.01	140.07	RicePaddy	1.372222076	2.430406025
RyugaskiNon-N	36.01	140.07	RicePaddy	1.445092063	3.466544379
RyugaskiNon-N	36.01	140.07	RicePaddy	1.459943032	0.602938285
RyugaskiNon-N	36.01	140.07	RicePaddy	1.22565601	-1.162329568
RyugaskiStraw	36.01	140.07	RicePaddy	-0.008147772	-2.032225011
RyugaskiStraw	36.01	140.07	RicePaddy	0.790193349	-1.609164141
RyugaskiStraw	36.01	140.07	RicePaddy	0.442470538	-0.485040265
RyugaskiStraw	36.01	140.07	RicePaddy	1.047015732	0.620683536
RyugaskiStraw	36.01	140.07	RicePaddy	1.086007055	1.538889898
RyugaskiStraw	36.01	140.07	RicePaddy	0.882026467	2.287312283
RyugaskiStraw	36.01	140.07	RicePaddy	0.809421817	2.600433702
RyugaskiStraw	36.01	140.07	RicePaddy	0.618039787	2.527675434
RyugaskiStraw	36.01	140.07	RicePaddy	1.401506549	1.965052404
RyugaskiStraw	36.01	140.07	RicePaddy	1.032505872	2.52569229
RyugaskiStraw	36.01	140.07	RicePaddy	0.807286248	3.244288318
RyugaskiStraw	36.01	140.07	RicePaddy	0.584184244	1.412772175
RyugaskiStraw	36.01	140.07	RicePaddy	1.503268484	1.582523712
RyugaskiStraw	36.01	140.07	RicePaddy	1.372222076	2.350319241
RyugaskiStraw	36.01	140.07	RicePaddy	1.445092063	3.185985543
RyugaskiStraw	36.01	140.07	RicePaddy	1.459943032	-0.575952072
RyugaskiStraw	36.01	140.07	RicePaddy	1.22565601	-1.76849618
Sallie'sFen:2000	43.12	-70.35	Wetland	-0.503997459	-0.608699324
Sallie'sFen:2000	43.12	-70.35	Wetland	0.223863071	0.037301078
Sallie'sFen:2000	43.12	-70.35	Wetland	0.374507045	0.368835033
Sallie'sFen:2000	43.12	-70.35	Wetland	0.374507045	0.915639258
Sallie'sFen:2001	43.12	-70.35	Wetland	-0.319556178	-0.338747886
Sallie'sFen:2001	43.12	-70.35	Wetland	0.483354388	-0.245062402
Sallie'sFen:2001	43.12	-70.35	Wetland	0.42900527	0.895996577
Sallie'sFen:2001	43.12	-70.35	Wetland	0.699271975	1.274255092
Sallie'sFen:2002	43.12	-70.35	Wetland	-0.532522333	-1.000639592
Sallie'sFen:2002	43.12	-70.35	Wetland	0.127403294	-0.060084238
Sallie'sFen:2002	43.12	-70.35	Wetland	0.739495155	0.991790572
Sallie'sFen:2002	43.12	-70.35	Wetland	0.699271975	1.577714792
Sallie'sFen:2003	43.12	-70.35	Wetland	0.210111574	0.164105069
Sallie'sFen:2003	43.12	-70.35	Wetland	0.632050614	1.124731614
Sallie'sFen:2003	43.12	-70.35	Wetland	0.551082037	0.362955927
Sallie'sFen:2004	43.12	-70.35	Wetland	-0.418662289	-0.487673551
Sallie'sFen:2004	43.12	-70.35	Wetland	0.044351825	0.007817708
Sallie'sFen:2004	43.12	-70.35	Wetland	0.401774834	0.831179529
Sallie'sFen:2004	43.12	-70.35	Wetland	0.618578848	0.539613956
SamoylovIslan	72.22	126.3	Wetland	-2.757802693	-2.679054543
SamoylovIslan	72.22	126.3	Wetland	-2.470318703	-2.280041363
SamoylovIslan	72.22	126.3	Wetland	-2.449808486	-2.609518341
SamoylovIslan	72.22	126.3	Wetland	-2.432914136	-2.192878054
SamoylovIslan	72.22	126.3	Wetland	-2.413689659	-1.925410626
SamoylovIslan	72.22	126.3	Wetland	-2.359392347	-1.983803598
SamoylovIslan	72.22	126.3	Wetland	-2.374980836	-2.322977604
SamoylovIslan	72.22	126.3	Wetland	-2.365314627	-2.51986997
SamoylovIslan	72.22	126.3	Wetland	-2.352069704	-2.346374425
SamoylovIslan	72.22	126.3	Wetland	-2.343659568	-2.346374425
SamoylovIslan	72.22	126.3	Wetland	-2.336186684	-2.454498945
SamoylovIslan	72.22	126.3	Wetland	-2.308808578	-2.473676565
SamoylovIslan	72.22	126.3	Wetland	-2.308808578	-2.697982553
SamoylovIslan	72.22	126.3	Wetland	-2.296841747	-2.954672005
SamoylovIslan	72.22	126.3	Wetland	-2.272462728	-2.286351686
SamoylovIslan	72.22	126.3	Wetland	-2.277274201	-2.223764609
SamoylovIslan	72.22	126.3	Wetland	-2.307254063	-2.164865018
SamoylovIslan	72.22	126.3	Wetland	-2.315338785	-1.901151698
SamoylovIslan	72.22	126.3	Wetland	-2.291404508	-1.814343187
SamoylovIslan	72.22	126.3	Wetland	-2.232306245	-2.097780585
SamoylovIslan	72.22	126.3	Wetland	-2.215583903	-2.225921363
SamoylovIslan	72.22	126.3	Wetland	-2.217905661	-2.349594411
SamoylovIslan	72.22	126.3	Wetland	-2.197792203	-2.372829428
SamoylovIslan	72.22	126.3	Wetland	-2.19531802	-2.226612508
SamoylovIslan	72.22	126.3	Wetland	-2.180942552	-2.289383801
SamoylovIslan	72.22	126.3	Wetland	-2.158239931	-2.267989203
SamoylovIslan	72.22	126.3	Wetland	-2.14280988	-2.177456142
SamoylovIslan	72.22	126.3	Wetland	-2.1699743	-2.072276653
SamoylovIslan	72.22	126.3	Wetland	-2.174762556	-2.055094352
SamoylovIslan	72.22	126.3	Wetland	-2.181869707	-1.845672942
SamoylovIslan	72.22	126.3	Wetland	-2.148517687	-1.939773414
SamoylovIslan	72.22	126.3	Wetland	-2.125849816	-2.086523714
SamoylovIslan	72.22	126.3	Wetland	-2.112753624	-2.05247693
SamoylovIslan	72.22	126.3	Wetland	-2.090124051	-2.154760248
SamoylovIslan	72.22	126.3	Wetland	-2.097356721	-2.269521632
SamoylovIslan	72.22	126.3	Wetland	-2.09381702	-2.479001627
SamoylovIslan	72.22	126.3	Wetland	-2.073821157	-1.998967823
SamoylovIslan	72.22	126.3	Wetland	-2.070592831	-1.67399673
SamoylovIslan	72.22	126.3	Wetland	-2.051540395	-1.787858678
SamoylovIslan	72.22	126.3	Wetland	-2.025754824	-1.830961191
SamoylovIslan	72.22	126.3	Wetland	-2.004444138	-1.844728655
SamoylovIslan	72.22	126.3	Wetland	-2.025601433	-1.689634578
SamoylovIslan	72.22	126.3	Wetland	-1.975349231	-1.873270395
SamoylovIslan	72.22	126.3	Wetland	-1.964793122	-1.99375054
SamoylovIslan	72.22	126.3	Wetland	-1.947211357	-2.022083801
SamoylovIslan	72.22	126.3	Wetland	-1.950726536	-1.931890199
SamoylovIslan	72.22	126.3	Wetland	-1.930713146	-1.69922783
SamoylovIslan	72.22	126.3	Wetland	-1.940029991	-1.611022864
SamoylovIslan	72.22	126.3	Wetland	-1.958828966	-1.578677508
SamoylovIslan	72.22	126.3	Wetland	-1.928117383	-1.581439128
SamoylovIslan	72.22	126.3	Wetland	-1.904464891	-1.539750703
SamoylovIslan	72.22	126.3	Wetland	-1.885714405	-1.570841748
SamoylovIslan	72.22	126.3	Wetland	-1.874137092	-1.731728682
SamoylovIslan	72.22	126.3	Wetland	-1.879620287	-2.191875883
SamoylovIslan	72.22	126.3	Wetland	-1.826675915	-2.153474177
SamoylovIslan	72.22	126.3	Wetland	-1.794032627	-2.216124103
SamoylovIslan	72.22	126.3	Wetland	-1.80359261	-2.196225898
SamoylovIslan	72.22	126.3	Wetland	-1.812701408	-1.978260047
SamoylovIslan	72.22	126.3	Wetland	-1.82454876	-1.792606893
SamoylovIslan	72.22	126.3	Wetland	-1.831386813	-1.698819896
SamoylovIslan	72.22	126.3	Wetland	-1.841876155	-1.675190997
SamoylovIslan	72.22	126.3	Wetland	-1.857239574	-1.58071403
SamoylovIslan	72.22	126.3	Wetland	-1.808905595	-1.640738578
SamoylovIslan	72.22	126.3	Wetland	-1.78917843	-1.668739042
SamoylovIslan	72.22	126.3	Wetland	-1.770379023	-1.612331215
SamoylovIslan	72.22	126.3	Wetland	-1.737520576	-1.606689517
SamoylovIslan	72.22	126.3	Wetland	-1.724814999	-1.541317351
SamoylovIslan	72.22	126.3	Wetland	-1.691122074	-1.494355973
SamoylovIslan	72.22	126.3	Wetland	-1.72224457	-1.373921608
SamoylovIslan	72.22	126.3	Wetland	-1.773410046	-1.419521068
SamoylovIslan	72.22	126.3	Wetland	-1.795701516	-1.327353033
SamoylovIslan	72.22	126.3	Wetland	-1.778260593	-1.235658382
SamoylovIslan	72.22	126.3	Wetland	-2.179706409	-1.364461979
SamoylovIslan	72.22	126.3	Wetland	-2.042327644	-1.286664667
SamoylovIslan	72.22	126.3	Wetland	-1.55074159	-2.046829243
SamoylovIslan	72.22	126.3	Wetland	-1.530057829	-1.909739208
SamoylovIslan	72.22	126.3	Wetland	-1.458870991	-1.460126197
SamoylovIslan	72.22	126.3	Wetland	-1.526312966	-1.370978807
SamoylovIslan	72.22	126.3	Wetland	-1.698218764	-1.88985635
SamoylovIslan	72.22	126.3	Wetland	-1.669243186	-1.79417596
SamoylovIslan	72.22	126.3	Wetland	-1.629918783	-1.639921133
SamoylovIslan	72.22	126.3	Wetland	-1.615924501	-1.662721761
SamoylovIslan	72.22	126.3	Wetland	-1.611261823	-1.572098537
SamoylovIslan	72.22	126.3	Wetland	-1.344971515	-1.286765955
SamoylovIslan	72.22	126.3	Wetland	-1.269680144	-1.265320815
SamoylovIslan	72.22	126.3	Wetland	-1.264059092	-1.051573863
SamoylovIslan	72.22	126.3	Wetland	-1.611261823	-0.587307906
Schefferville-C	72.22	126.3	Wetland	-0.71076324	-0.093696425
Schefferville-C	54.48	-66.49	Wetland	0.27001255	-1.050647421
Schefferville-C	54.48	-66.49	Wetland	0.051327539	-0.179536585
Schefferville-C	54.48	-66.49	Wetland	-0.137732333	0.406849518
Schefferville-C	54.48	-66.49	Wetland	0.113073823	0.328548638
Schefferville-C	54.48	-66.49	Wetland	0.288985094	0.040253104
Schefferville-C	54.48	-66.49	Wetland	0.337813833	0.080075116
Schefferville-C	54.48	-66.49	Wetland	0.452257729	0.05809969
Schefferville-C	54.48	-66.49	Wetland	0.509633097	-3.21E-05
Schefferville-C	54.48	-66.49	Wetland	0.432569694	0.392391145
Schefferville-C	54.48	-66.49	Wetland	0.350302854	0.443593751
Schefferville-C	54.48	-66.49	Wetland	0.292629484	0.470080091
Schefferville-C	54.48	-66.49	Wetland	0.144427792	0.469674516
Schefferville-C	54.48	-66.49	Wetland	0.4249503	0.88303016
Schefferville-F	54.48	-66.49	Wetland	-1.281316129	-0.990361031
Schefferville-F	54.48	-66.49	Wetland	-1.060225304	-1.57330118
Schefferville-F	54.48	-66.49	Wetland	-0.550442137	-0.682103595
Schefferville-F	54.48	-66.49	Wetland	-0.475484084	-0.021543529
Schefferville-F	54.48	-66.49	Wetland	-0.422948931	-0.496180661
Schefferville-F	54.48	-66.49	Wetland	-0.406247493	-0.377435687
Schefferville-F	54.48	-66.49	Wetland	-0.338165295	-0.474197136
Schefferville-F	54.48	-66.49	Wetland	-0.320587215	-0.784075204
Schefferville-F	54.48	-66.49	Wetland	-0.354244792	-0.903467167
Schefferville-F	54.48	-66.49	Wetland	-0.119125136	-0.534324668
Schefferville-F	54.48	-66.49	Wetland	-0.204242929	-0.11456552
Schefferville-F	54.48	-66.49	Wetland	-0.130259408	0.253304117
Schefferville-F	54.48	-66.49	Wetland	-0.184872778	0.864221429
Sikanevafen	61.5	24.12	Wetland	-2.298084741	-2.990986806
Sikanevafen	61.5	24.12	Wetland	-2.298084741	-3.860532525
Sikanevafen	61.5	24.12	Wetland	-2.289074689	-5.372515101
Sikanevafen	61.5	24.12	Wetland	-2.173835712	-5.372515101
Sikanevafen	61.5	24.12	Wetland	-2.237728354	-3.191290865
Sikanevafen	61.5	24.12	Wetland	-2.173835712	-3.284184612
Sikanevafen	61.5	24.12	Wetland	-2.18295144	-2.990986806
Sikanevafen	61.5	24.12	Wetland	-2.173835712	-2.657347432
Sikanevafen	61.5	24.12	Wetland	-2.198256145	-2.767183406
Sikanevafen	61.5	24.12	Wetland	-2.198256145	-2.490111513
Sikanevafen	61.5	24.12	Wetland	-2.222704769	-2.407610291
Sikanevafen	61.5	24.12	Wetland	-2.21047693	-2.206437462
Sikanevafen	61.5	24.12	Wetland	-2.013946963	-2.575669401
Sikanevafen	61.5	24.12	Wetland	-1.977644737	-2.575669401
Sikanevafen	61.5	24.12	Wetland	-1.959746418	-2.443227927
Sikanevafen	61.5	24.12	Wetland	-1.936058372	-2.530933507
Sikanevafen	61.5	24.12	Wetland	-1.887847763	-2.443227927
Sikanevafen	61.5	24.12	Wetland	-1.863783847	-2.326293428
Sikanevafen	61.5	24.12	Wetland	-1.881295993	-2.575669401
Sikanevafen	61.5	24.12	Wetland	-1.693839671	-2.326293428
Sikanevafen	61.5	24.12	Wetland	-1.711512658	-2.124080474
Sikanevafen	61.5	24.12	Wetland	-1.637446466	-2.078001862
Sikanevafen	61.5	24.12	Wetland	-1.613668236	-1.968939597
Sikanevafen	61.5	24.12	Wetland	-1.56619285	-1.968939597
Sikanevafen	61.5	24.12	Wetland	-1.518825257	-2.021358665
Sikanevafen	61.5	24.12	Wetland	-1.507000159	-1.943146842
